,file,split,fluid_height
3453,train/45.3/image_resized_2733_png.rf.8ffcab9c8ef28bd697c4bdee54ca2bf4.jpg,train,45.3
3454,train/45.3/image_resized_423_png.rf.2858e8a3dae82da046bd4e82d16cffd6.jpg,train,45.3
3455,train/45.3/image_resized_1557_png.rf.2e0fe3f10c78177fb859b5cdc9ad1101.jpg,train,45.3
3456,train/45.3/image_resized_2653_png.rf.2023c28144ce55c4d748378ebbe4a3df.jpg,train,45.3
3457,train/45.3/image_resized_1557_png.rf.55b41190c50863dafc9b9b92e145f3e8.jpg,train,45.3
3458,train/45.3/image_resized_2733_png.rf.b703d3d1072b90664b808d351af6cf2b.jpg,train,45.3
3459,train/45.3/image_resized_64_png.rf.bfdc1183306b442ff786f8a258183e29.jpg,train,45.3
3460,train/45.3/image_resized_18677_png.rf.608e4bba371f688bc66cb2423ecc01dd.jpg,train,45.3
3461,train/45.3/image_resized_20877_png.rf.e5d00a0f3be9bfaff689e74bd7d4384c.jpg,train,45.3
3462,train/45.3/image_resized_2733_png.rf.c68336ac6c6ad5feea529cd2cefa5c05.jpg,train,45.3
3463,train/45.3/image_resized_423_png.rf.25173efaf1d6a29387fafafe350f5dec.jpg,train,45.3
3464,train/45.3/image_resized_18677_png.rf.8e72d2a31f66501aac81848297925d5b.jpg,train,45.3
3465,train/45.3/image_resized_2645_png.rf.ed8260804fe300de5e4ad1a1c4fb472a.jpg,train,45.3
3466,train/45.3/image_resized_423_png.rf.c11583b413aec0e9fd079d5ce2313368.jpg,train,45.3
3467,train/45.3/image_resized_2645_png.rf.8b25a15851f843f53ffbf8b2c27e6daa.jpg,train,45.3
3468,train/45.3/image_resized_20877_png.rf.174108d24bf3300f5973738aa3fb82ed.jpg,train,45.3
3469,train/45.3/image_resized_4335_png.rf.99b5df66a09d58c27325bf198278f655.jpg,train,45.3
3470,train/45.3/image_resized_20877_png.rf.4d43b4c9d64f9fac724d96cf972015ba.jpg,train,45.3
3471,train/45.3/image_resized_21789_png.rf.c4eac5ed502f959e87399e56db04ce4a.jpg,train,45.3
3472,train/45.3/image_resized_18677_png.rf.293b156e38a383b534bfd87c6c375d03.jpg,train,45.3
3473,train/45.3/image_resized_64_png.rf.45a9150270ee817a9b0c9e39e9b801c9.jpg,train,45.3
3474,train/45.3/image_resized_64_png.rf.16ccdca8ecc71597edd00b4f449dd3ba.jpg,train,45.3
3475,train/45.3/image_resized_15629_png.rf.ba43f9115fcaa379efefb3ba65542bab.jpg,train,45.3
3476,train/45.3/image_resized_21789_png.rf.88f386bd7b3de607f29e5ec4a5e6400e.jpg,train,45.3
3477,train/53.2/image_resized_9081_png.rf.59145f3d0ff2321aa097d40aeb3bd06b.jpg,train,53.2
3478,train/53.2/image_resized_9081_png.rf.f376d112385de467692573445e47831f.jpg,train,53.2
3479,train/53.2/image_resized_9080_png.rf.4d1ac177789ae311698daba7e8353b0e.jpg,train,53.2
3480,train/53.2/image_resized_9676_png.rf.a6fc986bcb87f2e6c287bbf5bcd91724.jpg,train,53.2
3481,train/53.2/image_resized_17382_png.rf.74459a13bd249ee01f97157026480fcc.jpg,train,53.2
3482,train/53.2/image_resized_1236_png.rf.06733c86a28caf0e93b82df2caa980be.jpg,train,53.2
3483,train/53.2/image_resized_3159_png.rf.b546aacbd010a2f5657d9904ee53a9f1.jpg,train,53.2
3484,train/53.2/image_resized_799_png.rf.913a91fa94e9a089a3acc36d4d3325fe.jpg,train,53.2
3485,train/53.2/image_resized_9591_png.rf.dae0465a3c1921412b4978ad6134791a.jpg,train,53.2
3486,train/53.2/image_resized_9325_png.rf.e6e651ec93911ceda8297b6348e50036.jpg,train,53.2
3487,train/53.2/image_resized_4396_png.rf.9a02f0b0cf833c4e73c8564d6813da4e.jpg,train,53.2
3488,train/53.2/image_resized_9080_png.rf.e3d58c7f7913904e2b6f397efd2eeedc.jpg,train,53.2
3489,train/53.2/image_resized_4396_png.rf.e8ecb13182c9d5b9114d61d398903cb2.jpg,train,53.2
3490,train/53.2/image_resized_5733_png.rf.2835a59c62b750ba5ebfd68f08356c98.jpg,train,53.2
3491,train/53.2/image_resized_1237_png.rf.0757c82d406da0f5efc92aa336d981ba.jpg,train,53.2
3492,train/53.2/image_resized_9324_png.rf.20ae292798a801bf3f45e3819a875b24.jpg,train,53.2
3493,train/53.2/image_resized_9591_png.rf.413c8939ad3238eb91b6b2c19a44c771.jpg,train,53.2
3494,train/53.2/image_resized_9426_png.rf.2e08a7dd590081315921a0d439550a60.jpg,train,53.2
3495,train/53.2/image_resized_9208_png.rf.f062f7f965976a5f1d3eb5aa454518fe.jpg,train,53.2
3496,train/53.2/image_resized_9591_png.rf.31eeee7f820ba34e1b32d9aaeb615268.jpg,train,53.2
3497,train/53.2/image_resized_5387_png.rf.1ec17ee7b593520236c0ad6e3541cf98.jpg,train,53.2
3498,train/53.2/image_resized_9080_png.rf.94e7e2366be3a32a30af2a7d5b35ff30.jpg,train,53.2
3499,train/53.2/image_resized_9325_png.rf.1267a4c4db616c22311e019d1ae32e24.jpg,train,53.2
3500,train/53.2/image_resized_9213_png.rf.324458a357b0d74284ce6647fcad0fba.jpg,train,53.2
3501,train/53.2/image_resized_17382_png.rf.fbf8916ade2d5ad190186e14c9056dbc.jpg,train,53.2
3502,train/53.2/image_resized_17382_png.rf.a6808d4c9d3a963d5ade286764e7d1b9.jpg,train,53.2
3503,train/53.2/image_resized_3159_png.rf.9dd171b25613f649d58fe61f72a70c80.jpg,train,53.2
3504,train/53.2/image_resized_4396_png.rf.ec4863971e37befde7bda414d1cdd0a8.jpg,train,53.2
3505,train/53.2/image_resized_1237_png.rf.b8b2b51051eb216e49cfe7a709b0e030.jpg,train,53.2
3506,train/53.2/image_resized_9324_png.rf.fe72fdfe83cf161f39b3660d082fe3c2.jpg,train,53.2
3507,train/53.2/image_resized_9426_png.rf.a1615877f97be36c659483a32befe8b1.jpg,train,53.2
3508,train/53.2/image_resized_1237_png.rf.22ffd9c2245dd351a4c5e2106e39262c.jpg,train,53.2
3509,train/53.2/image_resized_9213_png.rf.9714b67a59b817afb7e6d6dc568b933d.jpg,train,53.2
3510,train/53.2/image_resized_88_png.rf.2f26d548051900e1287d551279b371f0.jpg,train,53.2
3511,train/53.2/image_resized_9208_png.rf.175a6e9d8bcf976678f76e48b91ad10e.jpg,train,53.2
3512,train/53.2/image_resized_5387_png.rf.eb8633c889f45e1399c39bc303b3a268.jpg,train,53.2
3513,train/53.2/image_resized_5733_png.rf.14a435815068da24f56febeb5c8d4c77.jpg,train,53.2
3514,train/53.2/image_resized_9426_png.rf.f54550b2a94f8f2d1ea55fb95f2c5f34.jpg,train,53.2
3515,train/53.2/image_resized_9081_png.rf.696a297d01b26045cad27281a7b496c1.jpg,train,53.2
3516,train/53.2/image_resized_799_png.rf.b4aa0e514288132fd48b827fd39eb015.jpg,train,53.2
3517,train/53.2/image_resized_9676_png.rf.f790409002393f184b209037980c68d5.jpg,train,53.2
3518,train/53.2/image_resized_9213_png.rf.706433492d03b91a6e7a75285c182dcd.jpg,train,53.2
3519,train/53.2/image_resized_5387_png.rf.cabd633be421d42f10d1bfd415fa637b.jpg,train,53.2
3520,train/53.2/image_resized_88_png.rf.1b589cad34e0913b5fc08cdfdfa84063.jpg,train,53.2
3521,train/53.2/image_resized_1236_png.rf.1a0f48182e63bea0383dd707ebde5c1b.jpg,train,53.2
3522,train/53.2/image_resized_9324_png.rf.e77d5925e39fcabf48d19b1715612faa.jpg,train,53.2
3523,train/53.2/image_resized_9208_png.rf.d2c4a557b2c515972f489b14f8401cbb.jpg,train,53.2
3524,train/53.2/image_resized_799_png.rf.52b955cb143af66f9db5ba3c5a3ee536.jpg,train,53.2
3525,train/53.2/image_resized_88_png.rf.def7f5ee1b5186d335d125d4e2604947.jpg,train,53.2
3526,train/53.2/image_resized_9676_png.rf.780e80e02a69671a4b46c1c7c67696eb.jpg,train,53.2
3527,train/53.2/image_resized_3159_png.rf.cb4fbe4e3d9454c5b1652d8dd7cb0776.jpg,train,53.2
3528,train/53.2/image_resized_9325_png.rf.818fc708d47d4d3b11cef5aab2b04f48.jpg,train,53.2
3529,train/53.2/image_resized_1236_png.rf.48c027e5e24e253fe9f6174cfe3a9dd6.jpg,train,53.2
3530,train/53.2/image_resized_5733_png.rf.4a71a4e65cf6c64251c78afcaef45601.jpg,train,53.2
3531,train/23.5/image_resized_8155_png.rf.ca74dbc44fb645fac9f0e612b6904f27.jpg,train,23.5
3532,train/23.5/image_resized_7815_png.rf.900cfecbab7093146b16c0430f38b650.jpg,train,23.5
3533,train/23.5/image_resized_19402_png.rf.71bf2b138853567877b88fdf844bcdab.jpg,train,23.5
3534,train/23.5/image_resized_19402_png.rf.6990c9e9b01c85864d5f8f6845b92ac0.jpg,train,23.5
3535,train/23.5/image_resized_20768_png.rf.f1781463bf9881ab486f75f008f035be.jpg,train,23.5
3536,train/23.5/image_resized_7564_png.rf.656e2daed6dbdc54a3ffb35684430cd7.jpg,train,23.5
3537,train/23.5/image_resized_2416_png.rf.a955bd1c74a240c150f44aaaa9ca8c98.jpg,train,23.5
3538,train/23.5/image_resized_7815_png.rf.902c8fa9051db1c123dc986612ce03b7.jpg,train,23.5
3539,train/23.5/image_resized_8034_png.rf.d5babdd2501fd4509e02639a7acaf72d.jpg,train,23.5
3540,train/23.5/image_resized_20768_png.rf.a0f4058bef044b986392b8a7d64adc6f.jpg,train,23.5
3541,train/23.5/image_resized_7815_png.rf.8d5e42453609b6042908b0622d136fdb.jpg,train,23.5
3542,train/23.5/image_resized_7564_png.rf.45bb75ed56902f5e9a3a838ed30939c3.jpg,train,23.5
3543,train/23.5/image_resized_19402_png.rf.0be2ceb92ddae8218921048e07fabb91.jpg,train,23.5
3544,train/23.5/image_resized_8155_png.rf.17ff48072dbb44d98feae329e3c2b828.jpg,train,23.5
3545,train/23.5/image_resized_2983_png.rf.431bc191fb284cb8410eb3f35b61871d.jpg,train,23.5
3546,train/23.5/image_resized_7931_png.rf.4f4f7f8670cf3ba7afa4b97fab0d3ab2.jpg,train,23.5
3547,train/23.5/image_resized_2416_png.rf.16905cb3d0fb415beb705f5dd4cce6d5.jpg,train,23.5
3548,train/23.5/image_resized_20369_png.rf.71db67c311666e8a199b3bc7e3fb2376.jpg,train,23.5
3549,train/23.5/image_resized_7931_png.rf.57ceb93687b785b15c04f88ba5d92daf.jpg,train,23.5
3550,train/23.5/image_resized_4136_png.rf.5dbf87f071f18c1fa100463d241f2831.jpg,train,23.5
3551,train/23.5/image_resized_8034_png.rf.b0485a4578980e223a5c3e16ce2e6daf.jpg,train,23.5
3552,train/23.5/image_resized_7931_png.rf.54fe784cb8cb516c273993c9f0b9056b.jpg,train,23.5
3553,train/23.5/image_resized_4136_png.rf.9ee6b643f0b7ede242410893972c2b54.jpg,train,23.5
3554,train/23.5/image_resized_2983_png.rf.71593a666dd48d7c582f3e8ff2173950.jpg,train,23.5
3555,train/23.5/image_resized_20369_png.rf.c961886cd32859b5f385c5863d3d2428.jpg,train,23.5
3556,train/23.5/image_resized_7564_png.rf.5050a582d9ca4578d4b341983b81979d.jpg,train,23.5
3557,train/23.5/image_resized_2975_png.rf.60f9cbd050854695010a1547000dfd96.jpg,train,23.5
3558,train/23.5/image_resized_8034_png.rf.f1bab4d07ea96dc576dc161d7ce8ba3b.jpg,train,23.5
3559,train/23.5/image_resized_8155_png.rf.a37338574f0bfb0ce26d355bf1901c4a.jpg,train,23.5
3560,train/23.5/image_resized_20369_png.rf.2238b6f441d8a49eb5a1fa24e55c83ec.jpg,train,23.5
3561,train/23.5/image_resized_4136_png.rf.8054fff2fb30bb251d83b2137a6cf06f.jpg,train,23.5
3562,train/23.5/image_resized_2975_png.rf.dfb5e1a5b6df3f86fc5b4b4f9fb9df58.jpg,train,23.5
3563,train/23.5/image_resized_2975_png.rf.49df6c45e78f36e77286e9e5c10323b1.jpg,train,23.5
3564,train/23.5/image_resized_20768_png.rf.ef463b6fb6d505c6bd5c382713f77b75.jpg,train,23.5
3565,train/23.5/image_resized_2983_png.rf.7271b96eb5aafc48faf9b6fc6d078e72.jpg,train,23.5
3566,train/23.5/image_resized_2416_png.rf.1ccf3f32f2c7060bdf3e4e766bca1d3d.jpg,train,23.5
3567,train/47.6/image_resized_20438_png.rf.7152b41d00b8534b723776ef86f0ba73.jpg,train,47.6
3568,train/47.6/image_resized_20903_png.rf.88df1a9774ab56e745bbcd51da9a582f.jpg,train,47.6
3569,train/47.6/image_resized_70_png.rf.44f2d0d2ddb885407660337edf0c7eda.jpg,train,47.6
3570,train/47.6/image_resized_2675_png.rf.1ff33a9d3bcd4fe5ecff1ec9be8cb28a.jpg,train,47.6
3571,train/47.6/image_resized_2675_png.rf.1c362b2c0082a942c93843d46ab2cd4e.jpg,train,47.6
3572,train/47.6/image_resized_15632_png.rf.d93b1e34084003138dd3234ac98d935a.jpg,train,47.6
3573,train/47.6/image_resized_20903_png.rf.c2529e5a88061ea35af04b9efe755ab4.jpg,train,47.6
3574,train/47.6/image_resized_70_png.rf.c0034113581e0217248679f5dc668f34.jpg,train,47.6
3575,train/47.6/image_resized_20438_png.rf.2c718d7c8e6fb1d48a973f5de7280cfa.jpg,train,47.6
3576,train/47.6/image_resized_20438_png.rf.66150ed0231d675ab22e3712c53bba85.jpg,train,47.6
3577,train/47.6/image_resized_4350_png.rf.785eaeda6526d5e44086f43c801db9b2.jpg,train,47.6
3578,train/47.6/image_resized_20902_png.rf.125f404a85a7d548449d36c84ebd2aa2.jpg,train,47.6
3579,train/47.6/image_resized_15632_png.rf.77b9340b4fbcdf0bd95764b765836192.jpg,train,47.6
3580,train/47.6/image_resized_2675_png.rf.cca4786de7573699c37c98896da989a1.jpg,train,47.6
3581,train/47.6/image_resized_70_png.rf.01b5d0a6160f9707152a3fcfe836cb3b.jpg,train,47.6
3582,train/47.6/image_resized_20903_png.rf.031ec37d10d60358208aee646ee40646.jpg,train,47.6
3583,train/47.6/image_resized_4350_png.rf.01ed46f39fde95f4bbcace6451193538.jpg,train,47.6
3584,train/47.6/image_resized_4350_png.rf.db1aa00964ca8ab7a51c8b38e11ecd4f.jpg,train,47.6
3585,train/47.6/image_resized_20902_png.rf.b48928b21598a52508fc60369673aed0.jpg,train,47.6
3586,train/47.6/image_resized_15632_png.rf.3d4dbefc4679b05286cc705f970ec29c.jpg,train,47.6
3587,train/47.6/image_resized_20902_png.rf.6a7435ce9308d5c3311a515e5dadf33f.jpg,train,47.6
3588,train/67.1/image_resized_3315_png.rf.a03f3fcb70c72342d4e900771b2f00aa.jpg,train,67.1
3589,train/67.1/image_resized_10173_png.rf.7b383c5df90703a82a97b1b557e20e4e.jpg,train,67.1
3590,train/67.1/image_resized_5427_png.rf.2a299154054c95f88f4b8db5b9b54a7f.jpg,train,67.1
3591,train/67.1/image_resized_10055_png.rf.000db56eed8f7b86df56a8fac1c20c94.jpg,train,67.1
3592,train/67.1/image_resized_10173_png.rf.f40f8eeaaf03f3d90d4c10762c2b988e.jpg,train,67.1
3593,train/67.1/image_resized_3315_png.rf.f48fe19849c8f9104849ebbdd1b16c41.jpg,train,67.1
3594,train/67.1/image_resized_9947_png.rf.e3e6b3978b78bd65be635ef75979be8f.jpg,train,67.1
3595,train/67.1/image_resized_5428_png.rf.efc62f554b09f5b1a255839906f1253f.jpg,train,67.1
3596,train/67.1/image_resized_9947_png.rf.7162e36390536a1be3c52f0c5e2e0e6f.jpg,train,67.1
3597,train/67.1/image_resized_10055_png.rf.8dd4bfffd3b351c338854a0e95bfec16.jpg,train,67.1
3598,train/67.1/image_resized_9947_png.rf.20da9761e2bf4055d3a23ceab27d2eb7.jpg,train,67.1
3599,train/67.1/image_resized_10055_png.rf.98389f97ea7534c62b5faa37d5df718a.jpg,train,67.1
3600,train/67.1/image_resized_5428_png.rf.8fc35c354f53a958bcb6bec7636b7709.jpg,train,67.1
3601,train/67.1/image_resized_10173_png.rf.9b5830c0404d2fdd03c3a13d855b546c.jpg,train,67.1
3602,train/67.1/image_resized_5428_png.rf.d5283e6b6e4911ce85537a46695511cc.jpg,train,67.1
3603,train/67.1/image_resized_3315_png.rf.fd8a52e64a7ca507c9ce26610e9f1c42.jpg,train,67.1
3604,train/67.1/image_resized_5427_png.rf.888440da20e3b7ba13297e192916fa55.jpg,train,67.1
3605,train/67.1/image_resized_5427_png.rf.44a524b6ec19657bf53383b5402352e7.jpg,train,67.1
3606,train/100.7/image_resized_12219_png.rf.a3e10539592eb16cd6feee2bca2e1d6e.jpg,train,100.7
3607,train/100.7/image_resized_12503_png.rf.fbeb97fd58300e639b23e03d7f00e767.jpg,train,100.7
3608,train/100.7/image_resized_12503_png.rf.7ffa92b4cd71612c63cceea05a4c7c7f.jpg,train,100.7
3609,train/100.7/image_resized_12574_png.rf.dc73dde8b0e68d810e693588fd3d366c.jpg,train,100.7
3610,train/100.7/image_resized_12219_png.rf.2e13ad337d0d1dbb95d49f9f65bf2bae.jpg,train,100.7
3611,train/100.7/image_resized_12091_png.rf.acacd8df0331668864a633a8db417daa.jpg,train,100.7
3612,train/100.7/image_resized_11975_png.rf.74dcb82067116c9ea0290ff69afa7081.jpg,train,100.7
3613,train/100.7/image_resized_12155_png.rf.082f13067f48a0474187ea9e51ddd250.jpg,train,100.7
3614,train/100.7/image_resized_12091_png.rf.a2f4af08bf1eeb9038170299d09108ef.jpg,train,100.7
3615,train/100.7/image_resized_12155_png.rf.770575462d878045509d100e5cd066c3.jpg,train,100.7
3616,train/100.7/image_resized_11975_png.rf.8aebcde984ebd5ea6f0f0061c18eedbe.jpg,train,100.7
3617,train/100.7/image_resized_12574_png.rf.3db8d708e7205d44a0730c8d97822258.jpg,train,100.7
3618,train/100.7/image_resized_12220_png.rf.31fe9633c1adc5b6b26394d6f0f80018.jpg,train,100.7
3619,train/100.7/image_resized_6152_png.rf.e1ffa717a2d7d08f1ab040e2b771b305.jpg,train,100.7
3620,train/100.7/image_resized_20576_png.rf.7b3081f1f3142a431e52219e728b77dc.jpg,train,100.7
3621,train/100.7/image_resized_12091_png.rf.92ea4cbf2a802745685968d2122ede36.jpg,train,100.7
3622,train/100.7/image_resized_12503_png.rf.4f0d65400edbd60c93e3a5a9ad7469b1.jpg,train,100.7
3623,train/100.7/image_resized_6152_png.rf.309e820d76f7dd2efcddb24a6fd43b44.jpg,train,100.7
3624,train/100.7/image_resized_20576_png.rf.158ed14735580df7a929ca68ab480c2f.jpg,train,100.7
3625,train/100.7/image_resized_12220_png.rf.10997e62858b28c57373fa3fc92eec5e.jpg,train,100.7
3626,train/100.7/image_resized_20576_png.rf.d00c390f16f2a457fe3b0e6078b0b5db.jpg,train,100.7
3627,train/100.7/image_resized_12155_png.rf.a74450c40fd52ed3f50271f25dc27a40.jpg,train,100.7
3628,train/100.7/image_resized_6152_png.rf.ad3a282a0bf75ad0609eaa0d8de9852c.jpg,train,100.7
3629,train/100.7/image_resized_12220_png.rf.9d9ebda34bd2f5c7d1d14ef9c842d5c5.jpg,train,100.7
3630,train/100.7/image_resized_12219_png.rf.fbe7ffa14b7debdc794c1df91c375c57.jpg,train,100.7
3631,train/100.7/image_resized_11975_png.rf.548787d7256f1ad1e4f93f9b21cf493f.jpg,train,100.7
3632,train/100.7/image_resized_12574_png.rf.b9e24f33b32b99a6afe33e2cdd9a6212.jpg,train,100.7
3633,train/63.9/image_resized_20487_png.rf.fbbb4f2ae956efa27e166d28f65ee669.jpg,train,63.9
3634,train/63.9/image_resized_3278_png.rf.40d4e85a0e662e1d35ea964c002cde38.jpg,train,63.9
3635,train/63.9/image_resized_10238_png.rf.edbeaa6403df4f703d2a098bacb327aa.jpg,train,63.9
3636,train/63.9/image_resized_21515_png.rf.76e1b3f3fd77046808d410b90715625f.jpg,train,63.9
3637,train/63.9/image_resized_21515_png.rf.d8e319e69fef1665ab31311ad3d300e8.jpg,train,63.9
3638,train/63.9/image_resized_9827_png.rf.33a6863eaa88f2d2b3b0447d6c169866.jpg,train,63.9
3639,train/63.9/image_resized_20487_png.rf.4a078078adf4dbfa907775fbcc25c943.jpg,train,63.9
3640,train/63.9/image_resized_10238_png.rf.43d019fb558251e15869b7d0f05f856f.jpg,train,63.9
3641,train/63.9/image_resized_9827_png.rf.955747f533d2199aa3a7e53334e791df.jpg,train,63.9
3642,train/63.9/image_resized_20487_png.rf.4f29ffe49742d2ecc4e62e2a123b28f4.jpg,train,63.9
3643,train/63.9/image_resized_9827_png.rf.441d4ef84afb53e92e63db1ddccf7da1.jpg,train,63.9
3644,train/63.9/image_resized_3278_png.rf.6d1e444d12a3e14fda1564591ace554f.jpg,train,63.9
3645,train/63.9/image_resized_3278_png.rf.7075804c07c1858288a48ea9ca17c938.jpg,train,63.9
3646,train/63.9/image_resized_10238_png.rf.c0eb39d12f15de062425d98421a92443.jpg,train,63.9
3647,train/63.9/image_resized_21515_png.rf.8f76a6d99e4b4961c8a213f0040ebf6b.jpg,train,63.9
3648,train/94.3/image_resized_196_png.rf.8712e33c1508334e3a2b789a529cfbcc.jpg,train,94.3
3649,train/94.3/image_resized_11692_png.rf.2d34d96d62ef5ab80532cb3071c0460a.jpg,train,94.3
3650,train/94.3/image_resized_3619_png.rf.126067ea59d9e5d338617a543d134d4f.jpg,train,94.3
3651,train/94.3/image_resized_11692_png.rf.5c88008325d4b3ccfdf087a0b24a1e13.jpg,train,94.3
3652,train/94.3/image_resized_11945_png.rf.4cfd5ce9fd8b983586d285689f599907.jpg,train,94.3
3653,train/94.3/image_resized_11876_png.rf.2c8f6c5d0156b13f15f2d8b60d35d7ec.jpg,train,94.3
3654,train/94.3/image_resized_11945_png.rf.d01e372b808df78c879c74ee2d49057c.jpg,train,94.3
3655,train/94.3/image_resized_11774_png.rf.ff89fd211a4f12f9c7b8760247ad0ba9.jpg,train,94.3
3656,train/94.3/image_resized_12194_png.rf.52b3dbb4911f7676c8c972ca88b08a55.jpg,train,94.3
3657,train/94.3/image_resized_11876_png.rf.7fdda2fdc9971b356e36786e36763540.jpg,train,94.3
3658,train/94.3/image_resized_3619_png.rf.1d02c5776ff80821b2f0207d6d98842e.jpg,train,94.3
3659,train/94.3/image_resized_11877_png.rf.9d5cd3872bf43ee022ac63858139660c.jpg,train,94.3
3660,train/94.3/image_resized_3620_png.rf.4de65461015de90c1b750639a5aea49f.jpg,train,94.3
3661,train/94.3/image_resized_12059_png.rf.5f1dd369449edaece5fd26a0b110f897.jpg,train,94.3
3662,train/94.3/image_resized_15983_png.rf.7c3f542c191407e624c1782f4f989023.jpg,train,94.3
3663,train/94.3/image_resized_11774_png.rf.ca955938f92a48102cb26344a557946b.jpg,train,94.3
3664,train/94.3/image_resized_3620_png.rf.f4115122e1ab13e2f3fb42bd01ddf87b.jpg,train,94.3
3665,train/94.3/image_resized_11692_png.rf.185fe8fa3cb96dd38d1a5e3d49f3b29c.jpg,train,94.3
3666,train/94.3/image_resized_11563_png.rf.f75bbea71a379ba19781bde30b1f2da7.jpg,train,94.3
3667,train/94.3/image_resized_12125_png.rf.0a5fdd5d808f6dbd39a54aafe4f1ce1e.jpg,train,94.3
3668,train/94.3/image_resized_12059_png.rf.23a675f069690eff63b44867a3e66c75.jpg,train,94.3
3669,train/94.3/image_resized_11877_png.rf.e88dc758f2f8716a4820ba0d86d358de.jpg,train,94.3
3670,train/94.3/image_resized_15983_png.rf.d7f08cba239852368641eca21e343e5b.jpg,train,94.3
3671,train/94.3/image_resized_12194_png.rf.dd979ef666bcb001fd4fd4bed08c61a1.jpg,train,94.3
3672,train/94.3/image_resized_11774_png.rf.7bf701c0c687822b9e87b11ebcd36f45.jpg,train,94.3
3673,train/94.3/image_resized_12194_png.rf.7a4b80811fe75640dd1ca33fef0cfdd0.jpg,train,94.3
3674,train/94.3/image_resized_15983_png.rf.43c2f4e85c80c4aebacee3a16c06eba4.jpg,train,94.3
3675,train/94.3/image_resized_196_png.rf.2521dc96dfaef5eab6292c5892b607da.jpg,train,94.3
3676,train/94.3/image_resized_4548_png.rf.859f1c50db1e318d2526d4a2ada32f62.jpg,train,94.3
3677,train/94.3/image_resized_11945_png.rf.70e286b186104214dd633a4f3be53a34.jpg,train,94.3
3678,train/94.3/image_resized_12059_png.rf.f706b40663198588d29b7811d70b018f.jpg,train,94.3
3679,train/94.3/image_resized_196_png.rf.daaedb7be596b2415c6088c3a2ece9a7.jpg,train,94.3
3680,train/94.3/image_resized_3619_png.rf.2bcefb99d37e37bdc3084434641b4a2a.jpg,train,94.3
3681,train/94.3/image_resized_11876_png.rf.89be21c0ded4e7ac3186a10b99b93b3f.jpg,train,94.3
3682,train/94.3/image_resized_11563_png.rf.e6a20ee800da8e3b2335aad862fffa01.jpg,train,94.3
3683,train/94.3/image_resized_12125_png.rf.a85af1d4a6cb8233651a61e879d5181a.jpg,train,94.3
3684,train/94.3/image_resized_11877_png.rf.c0501be5c8b0783410001544ab66516b.jpg,train,94.3
3685,train/94.3/image_resized_4548_png.rf.5579620de216a5c6bbf16c1c3f36bf9b.jpg,train,94.3
3686,train/94.3/image_resized_3620_png.rf.bd97899384c2086a374e19db6e783428.jpg,train,94.3
3687,train/94.3/image_resized_11563_png.rf.ad7ab7c05314f93b513eb209c02f0303.jpg,train,94.3
3688,train/94.3/image_resized_12125_png.rf.2401b91d8dbee1105a65a23dadc8b433.jpg,train,94.3
3689,train/94.3/image_resized_4548_png.rf.542a3732d308c25a089c024cbd04b43b.jpg,train,94.3
3690,train/49.2/image_resized_2689_png.rf.a09117fd06d45d05df3a991e39522cc8.jpg,train,49.2
3691,train/49.2/image_resized_20924_png.rf.b520bfc26da6f133a3125c0ff1a4a84b.jpg,train,49.2
3692,train/49.2/image_resized_1212_png.rf.d0bb886f87aa7010079785ddda7527a5.jpg,train,49.2
3693,train/49.2/image_resized_1212_png.rf.af1c830e3dd900d49225ea3dcc44f964.jpg,train,49.2
3694,train/49.2/image_resized_17368_png.rf.5ca2ef1072a8b2cfbe4c1d9f67b811bb.jpg,train,49.2
3695,train/49.2/image_resized_2689_png.rf.43dd66c798254731cf73b699367c9c22.jpg,train,49.2
3696,train/49.2/image_resized_2689_png.rf.178e98deea50b15ea219c86bd9021293.jpg,train,49.2
3697,train/49.2/image_resized_17368_png.rf.65187671d158598eec69887758be503f.jpg,train,49.2
3698,train/49.2/image_resized_17368_png.rf.38169c0481737c3e4a60bbf0ffbf03a9.jpg,train,49.2
3699,train/49.2/image_resized_20924_png.rf.1f9bb484c28d90c5c53f6c30cf2ae833.jpg,train,49.2
3700,train/49.2/image_resized_20924_png.rf.edbfd7ea4889392a4c3b469e9e8eb218.jpg,train,49.2
3701,train/49.2/image_resized_1212_png.rf.3b1d6599920cd625602a53ccd608b638.jpg,train,49.2
3702,train/7.1/image_resized_15205_png.rf.f324593e0dbd41e77fe0b51426c7a64a.jpg,train,7.1
3703,train/7.1/image_resized_16861_png.rf.0fb7ce86f353a16a42b90a0efbc50e9a.jpg,train,7.1
3704,train/7.1/image_resized_15053_png.rf.b7ecf31a2766b72133b1fd61e5d9f3dd.jpg,train,7.1
3705,train/7.1/image_resized_2806_png.rf.b13675875bb7bc02ec40e0f65d7af8de.jpg,train,7.1
3706,train/7.1/image_resized_2275_png.rf.a78ae01e5290d4a8103f594a4c5800ad.jpg,train,7.1
3707,train/7.1/image_resized_21850_png.rf.67a0ddd8091765387adcd40e06fadbfa.jpg,train,7.1
3708,train/7.1/image_resized_15324_png.rf.06a7092d5b0455342d56a6a54f5b5938.jpg,train,7.1
3709,train/7.1/image_resized_16861_png.rf.21472f511597c7d5b52f18329fc9ff1a.jpg,train,7.1
3710,train/7.1/image_resized_20720_png.rf.baf7a504a667042b43b75d4510fb1ccf.jpg,train,7.1
